selection_coefficient,fasta_file,Tajimas_D,Tajima_pi,num_of_mutation,snps_file,matrix_image_file,ancestral_seq,snps_image,output_file,average_h
0.3474,output/output_selection/fasta/selection_0.3474.fasta,-2.5649319679729854,0.00015258231256071224,328.0,output/output_selection/snps/snps_0.3474.fasta,output/output_selection/matrix/matrix_0.3474.txt,output/output_selection/ancestral_sequence/ancestral_0.3474.fasta,output/output_selection/images/image_0.3474.png,output/output_selection/h_result/h_0.3474.txt,22330.0
0.3567,output/output_selection/fasta/selection_0.3567.fasta,-2.651595415186148,0.00014760256437839622,354.0,output/output_selection/snps/snps_0.3567.fasta,output/output_selection/matrix/matrix_0.3567.txt,output/output_selection/ancestral_sequence/ancestral_0.3567.fasta,output/output_selection/images/image_0.3567.png,output/output_selection/h_result/h_0.3567.txt,18725.8
0.3581,output/output_selection/fasta/selection_0.3581.fasta,-2.7238958718360875,8.273452619009129e-05,226.0,output/output_selection/snps/snps_0.3581.fasta,output/output_selection/matrix/matrix_0.3581.txt,output/output_selection/ancestral_sequence/ancestral_0.3581.fasta,output/output_selection/images/image_0.3581.png,output/output_selection/h_result/h_0.3581.txt,18866.0
0.3962,output/output_selection/fasta/selection_0.3962.fasta,-2.642747097787174,0.00011212413128393933,269.0,output/output_selection/snps/snps_0.3962.fasta,output/output_selection/matrix/matrix_0.3962.txt,output/output_selection/ancestral_sequence/ancestral_0.3962.fasta,output/output_selection/images/image_0.3962.png,output/output_selection/h_result/h_0.3962.txt,22085.3
0.4192,output/output_selection/fasta/selection_0.4192.fasta,-2.676762154573908,0.0001580267025612565,391.0,output/output_selection/snps/snps_0.4192.fasta,output/output_selection/matrix/matrix_0.4192.txt,output/output_selection/ancestral_sequence/ancestral_0.4192.fasta,output/output_selection/images/image_0.4192.png,output/output_selection/h_result/h_0.4192.txt,15566.4
0.4206,output/output_selection/fasta/selection_0.4206.fasta,-2.4466213999446933,0.0001330249323769386,252.0,output/output_selection/snps/snps_0.4206.fasta,output/output_selection/matrix/matrix_0.4206.txt,output/output_selection/ancestral_sequence/ancestral_0.4206.fasta,output/output_selection/images/image_0.4206.png,output/output_selection/h_result/h_0.4206.txt,17778.3
0.445,output/output_selection/fasta/selection_0.445.fasta,-2.694884840470108,0.00011430996801143047,294.0,output/output_selection/snps/snps_0.445.fasta,output/output_selection/matrix/matrix_0.445.txt,output/output_selection/ancestral_sequence/ancestral_0.445.fasta,output/output_selection/images/image_0.445.png,output/output_selection/h_result/h_0.445.txt,20391.8
0.4694,output/output_selection/fasta/selection_0.4694.fasta,0.13318555186288594,0.0006966192964332964,347.0,output/output_selection/snps/snps_0.4694.fasta,output/output_selection/matrix/matrix_0.4694.txt,output/output_selection/ancestral_sequence/ancestral_0.4694.fasta,output/output_selection/images/image_0.4694.png,output/output_selection/h_result/h_0.4694.txt,17063.4
0.4724,output/output_selection/fasta/selection_0.4724.fasta,-2.4653432075798114,0.00017341038710824984,332.0,output/output_selection/snps/snps_0.4724.fasta,output/output_selection/matrix/matrix_0.4724.txt,output/output_selection/ancestral_sequence/ancestral_0.4724.fasta,output/output_selection/images/image_0.4724.png,output/output_selection/h_result/h_0.4724.txt,22399.8
0.4831,output/output_selection/fasta/selection_0.4831.fasta,-2.724129351177412,0.00015530955801553025,411.0,output/output_selection/snps/snps_0.4831.fasta,output/output_selection/matrix/matrix_0.4831.txt,output/output_selection/ancestral_sequence/ancestral_0.4831.fasta,output/output_selection/images/image_0.4831.png,output/output_selection/h_result/h_0.4831.txt,20225.4
0.5337,output/output_selection/fasta/selection_0.5337.fasta,-2.7191545419371552,0.00010469188237410517,280.0,output/output_selection/snps/snps_0.5337.fasta,output/output_selection/matrix/matrix_0.5337.txt,output/output_selection/ancestral_sequence/ancestral_0.5337.fasta,output/output_selection/images/image_0.5337.png,output/output_selection/h_result/h_0.5337.txt,14116.6
0.5442,output/output_selection/fasta/selection_0.5442.fasta,-2.714753936962288,9.704549419152232e-05,259.0,output/output_selection/snps/snps_0.5442.fasta,output/output_selection/matrix/matrix_0.5442.txt,output/output_selection/ancestral_sequence/ancestral_0.5442.fasta,output/output_selection/images/image_0.5442.png,output/output_selection/h_result/h_0.5442.txt,18805.7
0.5944,output/output_selection/fasta/selection_0.5944.fasta,-2.7203169569236785,9.108999819092672e-05,246.0,output/output_selection/snps/snps_0.5944.fasta,output/output_selection/matrix/matrix_0.5944.txt,output/output_selection/ancestral_sequence/ancestral_0.5944.fasta,output/output_selection/images/image_0.5944.png,output/output_selection/h_result/h_0.5944.txt,19450.0
0.5962,output/output_selection/fasta/selection_0.5962.fasta,-2.6102623977870048,0.00012124323201212385,278.0,output/output_selection/snps/snps_0.5962.fasta,output/output_selection/matrix/matrix_0.5962.txt,output/output_selection/ancestral_sequence/ancestral_0.5962.fasta,output/output_selection/images/image_0.5962.png,output/output_selection/h_result/h_0.5962.txt,15184.3
0.6462,output/output_selection/fasta/selection_0.6462.fasta,-2.630582599394124,0.00012735832237637174,299.0,output/output_selection/snps/snps_0.6462.fasta,output/output_selection/matrix/matrix_0.6462.txt,output/output_selection/ancestral_sequence/ancestral_0.6462.fasta,output/output_selection/images/image_0.6462.png,output/output_selection/h_result/h_0.6462.txt,18343.2
0.6587,output/output_selection/fasta/selection_0.6587.fasta,-2.6275499907124464,0.00011312614146585769,266.0,output/output_selection/snps/snps_0.6587.fasta,output/output_selection/matrix/matrix_0.6587.txt,output/output_selection/ancestral_sequence/ancestral_0.6587.fasta,output/output_selection/images/image_0.6587.png,output/output_selection/h_result/h_0.6587.txt,14602.5
0.7087,output/output_selection/fasta/selection_0.7087.fasta,-1.92517511142166,0.0002826658602100847,340.0,output/output_selection/snps/snps_0.7087.fasta,output/output_selection/matrix/matrix_0.7087.txt,output/output_selection/ancestral_sequence/ancestral_0.7087.fasta,output/output_selection/images/image_0.7087.png,output/output_selection/h_result/h_0.7087.txt,18843.4
0.7194,output/output_selection/fasta/selection_0.7194.fasta,-2.6126505956449084,0.0001190412338300856,274.0,output/output_selection/snps/snps_0.7194.fasta,output/output_selection/matrix/matrix_0.7194.txt,output/output_selection/ancestral_sequence/ancestral_0.7194.fasta,output/output_selection/images/image_0.7194.png,output/output_selection/h_result/h_0.7194.txt,17128.4
0.7212,output/output_selection/fasta/selection_0.7212.fasta,-2.613320658836254,0.00010756054055621018,249.0,output/output_selection/snps/snps_0.7212.fasta,output/output_selection/matrix/matrix_0.7212.txt,output/output_selection/ancestral_sequence/ancestral_0.7212.fasta,output/output_selection/images/image_0.7212.png,output/output_selection/h_result/h_0.7212.txt,17127.4
0.7819,output/output_selection/fasta/selection_0.7819.fasta,-2.7492879891611994,8.813447219063122e-05,249.0,output/output_selection/snps/snps_0.7819.fasta,output/output_selection/matrix/matrix_0.7819.txt,output/output_selection/ancestral_sequence/ancestral_0.7819.fasta,output/output_selection/images/image_0.7819.png,output/output_selection/h_result/h_0.7819.txt,22614.2
0.7942,output/output_selection/fasta/selection_0.7942.fasta,-2.3308723138990994,0.00016266504001626617,273.0,output/output_selection/snps/snps_0.7942.fasta,output/output_selection/matrix/matrix_0.7942.txt,output/output_selection/ancestral_sequence/ancestral_0.7942.fasta,output/output_selection/images/image_0.7942.png,output/output_selection/h_result/h_0.7942.txt,18138.9
0.82,output/output_selection/fasta/selection_0.82.fasta,-2.719092921566029,9.640105619145789e-05,259.0,output/output_selection/snps/snps_0.82.fasta,output/output_selection/matrix/matrix_0.82.txt,output/output_selection/ancestral_sequence/ancestral_0.82.fasta,output/output_selection/images/image_0.82.png,output/output_selection/h_result/h_0.82.txt,19633.0
0.8444,output/output_selection/fasta/selection_0.8444.fasta,-2.490801770002626,0.00014288948019610686,283.0,output/output_selection/snps/snps_0.8444.fasta,output/output_selection/matrix/matrix_0.8444.txt,output/output_selection/ancestral_sequence/ancestral_0.8444.fasta,output/output_selection/images/image_0.8444.png,output/output_selection/h_result/h_0.8444.txt,19857.2
0.8462,output/output_selection/fasta/selection_0.8462.fasta,-2.5431877596669814,0.00011758064237539398,249.0,output/output_selection/snps/snps_0.8462.fasta,output/output_selection/matrix/matrix_0.8462.txt,output/output_selection/ancestral_sequence/ancestral_0.8462.fasta,output/output_selection/images/image_0.8462.png,output/output_selection/h_result/h_0.8462.txt,22785.9
0.8567,output/output_selection/fasta/selection_0.8567.fasta,-2.464803908360631,0.00015680449256113484,301.0,output/output_selection/snps/snps_0.8567.fasta,output/output_selection/matrix/matrix_0.8567.txt,output/output_selection/ancestral_sequence/ancestral_0.8567.fasta,output/output_selection/images/image_0.8567.png,output/output_selection/h_result/h_0.8567.txt,17590.3
0.8581,output/output_selection/fasta/selection_0.8581.fasta,-2.3141152667940763,0.00023081789384126348,378.0,output/output_selection/snps/snps_0.8581.fasta,output/output_selection/matrix/matrix_0.8581.txt,output/output_selection/ancestral_sequence/ancestral_0.8581.fasta,output/output_selection/images/image_0.8581.png,output/output_selection/h_result/h_0.8581.txt,16607.3
0.8825,output/output_selection/fasta/selection_0.8825.fasta,-2.7193212792914587,9.08354552818104e-05,245.0,output/output_selection/snps/snps_0.8825.fasta,output/output_selection/matrix/matrix_0.8825.txt,output/output_selection/ancestral_sequence/ancestral_0.8825.fasta,output/output_selection/images/image_0.8825.png,output/output_selection/h_result/h_0.8825.txt,20542.5
0.9343,output/output_selection/fasta/selection_0.9343.fasta,-2.6663234957616866,0.00010976455892006695,272.0,output/output_selection/snps/snps_0.9343.fasta,output/output_selection/matrix/matrix_0.9343.txt,output/output_selection/ancestral_sequence/ancestral_0.9343.fasta,output/output_selection/images/image_0.9343.png,output/output_selection/h_result/h_0.9343.txt,19543.5
0.9694,output/output_selection/fasta/selection_0.9694.fasta,-2.729495122826607,9.368795200936832e-05,256.0,output/output_selection/snps/snps_0.9694.fasta,output/output_selection/matrix/matrix_0.9694.txt,output/output_selection/ancestral_sequence/ancestral_0.9694.fasta,output/output_selection/images/image_0.9694.png,output/output_selection/h_result/h_0.9694.txt,21825.5
0.9817,output/output_selection/fasta/selection_0.9817.fasta,-2.6654220298632465,9.671216419148904e-05,241.0,output/output_selection/snps/snps_0.9817.fasta,output/output_selection/matrix/matrix_0.9817.txt,output/output_selection/ancestral_sequence/ancestral_0.9817.fasta,output/output_selection/images/image_0.9817.png,output/output_selection/h_result/h_0.9817.txt,19849.1
0.0089,output/output_selection/fasta/selection_0.0089.fasta,-0.7135961288528467,0.0012898658892198872,845.0,output/output_selection/snps/snps_0.0089.fasta,output/output_selection/matrix/matrix_0.0089.txt,output/output_selection/ancestral_sequence/ancestral_0.0089.fasta,output/output_selection/images/image_0.0089.png,output/output_selection/h_result/h_0.0089.txt,6185.44
0.0226,output/output_selection/fasta/selection_0.0226.fasta,-1.5207005443014163,0.0006154019267888156,577.0,output/output_selection/snps/snps_0.0226.fasta,output/output_selection/matrix/matrix_0.0226.txt,output/output_selection/ancestral_sequence/ancestral_0.0226.fasta,output/output_selection/images/image_0.0226.png,output/output_selection/h_result/h_0.0226.txt,17511.3
0.0333,output/output_selection/fasta/selection_0.0333.fasta,-1.1960433524091276,0.0006101797567882952,488.0,output/output_selection/snps/snps_0.0333.fasta,output/output_selection/matrix/matrix_0.0333.txt,output/output_selection/ancestral_sequence/ancestral_0.0333.fasta,output/output_selection/images/image_0.0333.png,output/output_selection/h_result/h_0.0333.txt,15249.1
0.047,output/output_selection/fasta/selection_0.047.fasta,-1.066030237789199,0.0008842436828156973,667.0,output/output_selection/snps/snps_0.047.fasta,output/output_selection/matrix/matrix_0.047.txt,output/output_selection/ancestral_sequence/ancestral_0.047.fasta,output/output_selection/images/image_0.047.png,output/output_selection/h_result/h_0.047.txt,14441.0
0.0714,output/output_selection/fasta/selection_0.0714.fasta,-1.8021682191166768,0.00036501857203650144,404.0,output/output_selection/snps/snps_0.0714.fasta,output/output_selection/matrix/matrix_0.0714.txt,output/output_selection/ancestral_sequence/ancestral_0.0714.fasta,output/output_selection/images/image_0.0714.png,output/output_selection/h_result/h_0.0714.txt,16511.3
0.0851,output/output_selection/fasta/selection_0.0851.fasta,-2.2721476901637727,0.00023792893384197452,375.0,output/output_selection/snps/snps_0.0851.fasta,output/output_selection/matrix/matrix_0.0851.txt,output/output_selection/ancestral_sequence/ancestral_0.0851.fasta,output/output_selection/images/image_0.0851.png,output/output_selection/h_result/h_0.0851.txt,21027.3
0.1476,output/output_selection/fasta/selection_0.1476.fasta,-2.4323164360932004,0.00021256151074852849,391.0,output/output_selection/snps/snps_0.1476.fasta,output/output_selection/matrix/matrix_0.1476.txt,output/output_selection/ancestral_sequence/ancestral_0.1476.fasta,output/output_selection/images/image_0.1476.png,output/output_selection/h_result/h_0.1476.txt,20912.7
0.1613,output/output_selection/fasta/selection_0.1613.fasta,-2.4485626710402517,0.00023963598747850907,447.0,output/output_selection/snps/snps_0.1613.fasta,output/output_selection/matrix/matrix_0.1613.txt,output/output_selection/ancestral_sequence/ancestral_0.1613.fasta,output/output_selection/images/image_0.1613.png,output/output_selection/h_result/h_0.1613.txt,16799.7
0.172,output/output_selection/fasta/selection_0.172.fasta,-2.287111103341124,0.00022129879711303837,354.0,output/output_selection/snps/snps_0.172.fasta,output/output_selection/matrix/matrix_0.172.txt,output/output_selection/ancestral_sequence/ancestral_0.172.fasta,output/output_selection/images/image_0.172.png,output/output_selection/h_result/h_0.172.txt,15619.9
0.1964,output/output_selection/fasta/selection_0.1964.fasta,-2.376841908003223,0.00024024406220584234,417.0,output/output_selection/snps/snps_0.1964.fasta,output/output_selection/matrix/matrix_0.1964.txt,output/output_selection/ancestral_sequence/ancestral_0.1964.fasta,output/output_selection/images/image_0.1964.png,output/output_selection/h_result/h_0.1964.txt,15944.4
0.2101,output/output_selection/fasta/selection_0.2101.fasta,-2.5346841112054634,0.000196717224746944,405.0,output/output_selection/snps/snps_0.2101.fasta,output/output_selection/matrix/matrix_0.2101.txt,output/output_selection/ancestral_sequence/ancestral_0.2101.fasta,output/output_selection/images/image_0.2101.png,output/output_selection/h_result/h_0.2101.txt,21285.9
