selection_coefficient,fasta_file,Tajimas_D,Tajima_pi,num_of_mutation,snps_file,matrix_image_file,ancestral_seq,snps_image,output_file,average_h,category_sfs_1,category_sfs_2,category_sfs_3,category_sfs_4,category_sfs_5,category_sfs_6,category_sfs_7,category_sfs_8,category_sfs_9
0.3717,output/output_selection/fasta/selection_0.3717.fasta,-2.4674482609403623,0.00018752337729147932,359.0,output/output_selection/snps/snps_0.3717.fasta,output/output_selection/matrix/matrix_0.3717.txt,output/output_selection/ancestral_sequence/ancestral_0.3717.fasta,output/output_selection/images/image_0.3717.png,output/output_selection/h_result/h_0.3717.txt,16444.7,0.13370474,0.15598886,0.10306407,0.05292479,0.00835655,0.00835655,0.0,0.0,0.17827299
0.4342,output/output_selection/fasta/selection_0.4342.fasta,-2.4511552497182976,0.00018867690110977616,355.0,output/output_selection/snps/snps_0.4342.fasta,output/output_selection/matrix/matrix_0.4342.txt,output/output_selection/ancestral_sequence/ancestral_0.4342.fasta,output/output_selection/images/image_0.4342.png,output/output_selection/h_result/h_0.4342.txt,19914.6,0.16901408,0.07042254,0.02253521,0.08732393999999999,0.03661971,0.0028169,0.0,0.0,0.17183098000000002
0.4479,output/output_selection/fasta/selection_0.4479.fasta,-2.680188339368669,8.924557219074238e-05,228.0,output/output_selection/snps/snps_0.4479.fasta,output/output_selection/matrix/matrix_0.4479.txt,output/output_selection/ancestral_sequence/ancestral_0.4479.fasta,output/output_selection/images/image_0.4479.png,output/output_selection/h_result/h_0.4479.txt,24529.7,0.15350877,0.09210526,0.05701754,0.0482456,0.02192982,0.0,0.0,0.0,0.02192982
0.4679,output/output_selection/fasta/selection_0.4679.fasta,-2.714317727632379,0.00010427370473769964,277.0,output/output_selection/snps/snps_0.4679.fasta,output/output_selection/matrix/matrix_0.4679.txt,output/output_selection/ancestral_sequence/ancestral_0.4679.fasta,output/output_selection/images/image_0.4679.png,output/output_selection/h_result/h_0.4679.txt,17974.3,0.19494585,0.09747292,0.06137184,0.03971119,0.01083032,0.0,0.0,0.0,0.02888087
0.483,output/output_selection/fasta/selection_0.483.fasta,-1.7522176398095854,0.0004622135596825892,495.0,output/output_selection/snps/snps_0.483.fasta,output/output_selection/matrix/matrix_0.483.txt,output/output_selection/ancestral_sequence/ancestral_0.483.fasta,output/output_selection/images/image_0.483.png,output/output_selection/h_result/h_0.483.txt,13530.7,0.14949495,0.07676768,0.05252525,0.04646464,0.0080808,0.03636363,0.03030302,0.0,0.18181815
0.5104,output/output_selection/fasta/selection_0.5104.fasta,-2.6332341660024547,0.00010427168455588136,248.0,output/output_selection/snps/snps_0.5104.fasta,output/output_selection/matrix/matrix_0.5104.txt,output/output_selection/ancestral_sequence/ancestral_0.5104.fasta,output/output_selection/images/image_0.5104.png,output/output_selection/h_result/h_0.5104.txt,17596.5,0.18548387,0.08064516,0.0967742,0.06048386,0.01612903,0.0,0.0,0.0,0.0
0.5366,output/output_selection/fasta/selection_0.5366.fasta,-2.597075312396898,0.00012241493746678668,276.0,output/output_selection/snps/snps_0.5366.fasta,output/output_selection/matrix/matrix_0.5366.txt,output/output_selection/ancestral_sequence/ancestral_0.5366.fasta,output/output_selection/images/image_0.5366.png,output/output_selection/h_result/h_0.5366.txt,18066.7,0.2173913,0.08695652,0.10144927000000001,0.05072465,0.00724638,0.01086957,0.0,0.0,0.05434783
0.5397,output/output_selection/fasta/selection_0.5397.fasta,-2.0357487253250133,0.0002947829107567511,383.0,output/output_selection/snps/snps_0.5397.fasta,output/output_selection/matrix/matrix_0.5397.txt,output/output_selection/ancestral_sequence/ancestral_0.5397.fasta,output/output_selection/images/image_0.5397.png,output/output_selection/h_result/h_0.5397.txt,15636.1,0.17493473,0.08093995,0.15143604,0.07832897999999999,0.04177546,0.028720640000000002,0.0,0.0,0.12271542
0.5929,output/output_selection/fasta/selection_0.5929.fasta,-2.044880952618055,0.00028657693221047513,375.0,output/output_selection/snps/snps_0.5929.fasta,output/output_selection/matrix/matrix_0.5929.txt,output/output_selection/ancestral_sequence/ancestral_0.5929.fasta,output/output_selection/images/image_0.5929.png,output/output_selection/h_result/h_0.5929.txt,16219.4,0.10133333,0.08533333,0.112,0.06666667,0.07733333,0.016,0.0,0.0,0.16799999999999998
0.5973,output/output_selection/fasta/selection_0.5973.fasta,-2.5963056937132327,0.0001462349012873502,327.0,output/output_selection/snps/snps_0.5973.fasta,output/output_selection/matrix/matrix_0.5973.txt,output/output_selection/ancestral_sequence/ancestral_0.5973.fasta,output/output_selection/images/image_0.5973.png,output/output_selection/h_result/h_0.5973.txt,25428.7,0.14984709,0.03975535,0.06727829,0.07339449,0.01529052,0.0,0.0,0.0,0.14067279
0.6053,output/output_selection/fasta/selection_0.6053.fasta,-2.654036201739033,0.00012118464673939068,294.0,output/output_selection/snps/snps_0.6053.fasta,output/output_selection/matrix/matrix_0.6053.txt,output/output_selection/ancestral_sequence/ancestral_0.6053.fasta,output/output_selection/images/image_0.6053.png,output/output_selection/h_result/h_0.6053.txt,17002.2,0.14285714,0.13265306,0.12244898,0.02721088,0.00340136,0.0,0.0,0.0,0.09523809999999999
0.611,output/output_selection/fasta/selection_0.611.fasta,-2.587139276762452,0.00012915426401291497,287.0,output/output_selection/snps/snps_0.611.fasta,output/output_selection/matrix/matrix_0.611.txt,output/output_selection/ancestral_sequence/ancestral_0.611.fasta,output/output_selection/images/image_0.611.png,output/output_selection/h_result/h_0.611.txt,16786.1,0.16724739,0.08362369,0.14285715,0.038327520000000004,0.01045296,0.00348432,0.0,0.0,0.06620208999999999
0.6554,output/output_selection/fasta/selection_0.6554.fasta,-2.7003062225213204,0.00012151595655760564,314.0,output/output_selection/snps/snps_0.6554.fasta,output/output_selection/matrix/matrix_0.6554.txt,output/output_selection/ancestral_sequence/ancestral_0.6554.fasta,output/output_selection/images/image_0.6554.png,output/output_selection/h_result/h_0.6554.txt,17156.2,0.17515924,0.07961783,0.08598726000000001,0.04140127,0.00318471,0.00318471,0.0,0.0,0.08598726
0.6598,output/output_selection/fasta/selection_0.6598.fasta,-2.6317033406119883,0.00010004344401000403,238.0,output/output_selection/snps/snps_0.6598.fasta,output/output_selection/matrix/matrix_0.6598.txt,output/output_selection/ancestral_sequence/ancestral_0.6598.fasta,output/output_selection/images/image_0.6598.png,output/output_selection/h_result/h_0.6598.txt,20899.4,0.19327731,0.12184874,0.12184874,0.029411760000000002,0.00840336,0.00420168,0.0,0.0,0.0
0.6647,output/output_selection/fasta/selection_0.6647.fasta,-2.6488314598048475,8.943950964530725e-05,219.0,output/output_selection/snps/snps_0.6647.fasta,output/output_selection/matrix/matrix_0.6647.txt,output/output_selection/ancestral_sequence/ancestral_0.6647.fasta,output/output_selection/images/image_0.6647.png,output/output_selection/h_result/h_0.6647.txt,18561.1,0.21461187,0.10502283,0.08675799000000001,0.03652968,0.01369863,0.00456621,0.0,0.0,0.00913242
0.7179,output/output_selection/fasta/selection_0.7179.fasta,-2.6798635683066707,0.00010014041273728643,254.0,output/output_selection/snps/snps_0.7179.fasta,output/output_selection/matrix/matrix_0.7179.txt,output/output_selection/ancestral_sequence/ancestral_0.7179.fasta,output/output_selection/images/image_0.7179.png,output/output_selection/h_result/h_0.7179.txt,22525.2,0.22440945,0.11417323,0.09842519,0.02362205,0.00787402,0.0,0.0,0.0,0.0
0.721,output/output_selection/fasta/selection_0.721.fasta,-2.163911758376797,0.00020437977438407426,295.0,output/output_selection/snps/snps_0.721.fasta,output/output_selection/matrix/matrix_0.721.txt,output/output_selection/ancestral_sequence/ancestral_0.721.fasta,output/output_selection/images/image_0.721.png,output/output_selection/h_result/h_0.721.txt,20778.9,0.15932203,0.08813559,0.08813559,0.02711864,0.03050847,0.03728814,0.0,0.0,0.07457627
0.736,output/output_selection/fasta/selection_0.736.fasta,-2.6367315793956863,0.00011172615546571767,266.0,output/output_selection/snps/snps_0.736.fasta,output/output_selection/matrix/matrix_0.736.txt,output/output_selection/ancestral_sequence/ancestral_0.736.fasta,output/output_selection/images/image_0.736.png,output/output_selection/h_result/h_0.736.txt,16483.2,0.21052632,0.16917293,0.13157895,0.0225564,0.0037594,0.0,0.0,0.0,0.0
0.7604,output/output_selection/fasta/selection_0.7604.fasta,-2.3618495363931378,0.0001751356223811495,302.0,output/output_selection/snps/snps_0.7604.fasta,output/output_selection/matrix/matrix_0.7604.txt,output/output_selection/ancestral_sequence/ancestral_0.7604.fasta,output/output_selection/images/image_0.7604.png,output/output_selection/h_result/h_0.7604.txt,20730.6,0.16887417,0.09602649,0.07615894000000001,0.06953643000000001,0.05960265000000001,0.00331126,0.0,0.0,0.056291390000000004
0.7741,output/output_selection/fasta/selection_0.7741.fasta,-2.7440507392225064,9.879295146442416e-05,275.0,output/output_selection/snps/snps_0.7741.fasta,output/output_selection/matrix/matrix_0.7741.txt,output/output_selection/ancestral_sequence/ancestral_0.7741.fasta,output/output_selection/images/image_0.7741.png,output/output_selection/h_result/h_0.7741.txt,19695.0,0.18181818,0.07636364,0.07636363,0.04,0.00363636,0.0,0.0,0.0,0.0
0.7773,output/output_selection/fasta/selection_0.7773.fasta,-2.6542038896809714,8.53082378267124e-05,211.0,output/output_selection/snps/snps_0.7773.fasta,output/output_selection/matrix/matrix_0.7773.txt,output/output_selection/ancestral_sequence/ancestral_0.7773.fasta,output/output_selection/images/image_0.7773.png,output/output_selection/h_result/h_0.7773.txt,20308.8,0.14691943,0.12322275,0.11374408,0.04265403,0.00947868,0.0,0.0,0.0,0.0
0.7848,output/output_selection/fasta/selection_0.7848.fasta,-2.711004701936752,8.360926491745149e-05,224.0,output/output_selection/snps/snps_0.7848.fasta,output/output_selection/matrix/matrix_0.7848.txt,output/output_selection/ancestral_sequence/ancestral_0.7848.fasta,output/output_selection/images/image_0.7848.png,output/output_selection/h_result/h_0.7848.txt,22995.3,0.14732143,0.125,0.08482143,0.03571428,0.0,0.0,0.0,0.0,0.0
0.8229,output/output_selection/fasta/selection_0.8229.fasta,-2.712627489725062,0.00010135050164649824,269.0,output/output_selection/snps/snps_0.8229.fasta,output/output_selection/matrix/matrix_0.8229.txt,output/output_selection/ancestral_sequence/ancestral_0.8229.fasta,output/output_selection/images/image_0.8229.png,output/output_selection/h_result/h_0.8229.txt,18110.8,0.24907063,0.0669145,0.048327140000000005,0.055762070000000004,0.00371747,0.00371747,0.0,0.0,0.04460967
0.8366,output/output_selection/fasta/selection_0.8366.fasta,-2.6436327057898645,0.00010016465491910705,242.0,output/output_selection/snps/snps_0.8366.fasta,output/output_selection/matrix/matrix_0.8366.txt,output/output_selection/ancestral_sequence/ancestral_0.8366.fasta,output/output_selection/images/image_0.8366.png,output/output_selection/h_result/h_0.8366.txt,16522.6,0.24380165,0.10743802,0.07851240000000001,0.03305785,0.01239669,0.00826446,0.0,0.0,0.0
0.8429,output/output_selection/fasta/selection_0.8429.fasta,-2.273009344528191,0.0002176766111126762,344.0,output/output_selection/snps/snps_0.8429.fasta,output/output_selection/matrix/matrix_0.8429.txt,output/output_selection/ancestral_sequence/ancestral_0.8429.fasta,output/output_selection/images/image_0.8429.png,output/output_selection/h_result/h_0.8429.txt,18031.3,0.14244186,0.09011628,0.09883721000000001,0.07267442,0.06976744,0.0,0.0,0.0,0.09302325
0.846,output/output_selection/fasta/selection_0.846.fasta,-2.7344734696931443,0.00010455451001045488,286.0,output/output_selection/snps/snps_0.846.fasta,output/output_selection/matrix/matrix_0.846.txt,output/output_selection/ancestral_sequence/ancestral_0.846.fasta,output/output_selection/images/image_0.846.png,output/output_selection/h_result/h_0.846.txt,21445.7,0.18181818,0.08041958,0.055944060000000004,0.04195804,0.01048951,0.0,0.0,0.0,0.0034965
0.8553,output/output_selection/fasta/selection_0.8553.fasta,-2.691245532754368,9.93040574644756e-05,256.0,output/output_selection/snps/snps_0.8553.fasta,output/output_selection/matrix/matrix_0.8553.txt,output/output_selection/ancestral_sequence/ancestral_0.8553.fasta,output/output_selection/images/image_0.8553.png,output/output_selection/h_result/h_0.8553.txt,17128.4,0.25390625,0.08203125,0.078125,0.04296875,0.0078125,0.0,0.0,0.0,0.0
0.9085,output/output_selection/fasta/selection_0.9085.fasta,-2.700142198442716,9.312634146385772e-05,244.0,output/output_selection/snps/snps_0.9085.fasta,output/output_selection/matrix/matrix_0.9085.txt,output/output_selection/ancestral_sequence/ancestral_0.9085.fasta,output/output_selection/images/image_0.9085.png,output/output_selection/h_result/h_0.9085.txt,26378.4,0.23770492,0.06967213,0.06967213,0.03278688,0.01229508,0.00409836,0.0,0.0,0.0
0.9098,output/output_selection/fasta/selection_0.9098.fasta,-2.6896434769809328,0.00010118686691920922,260.0,output/output_selection/snps/snps_0.9098.fasta,output/output_selection/matrix/matrix_0.9098.txt,output/output_selection/ancestral_sequence/ancestral_0.9098.fasta,output/output_selection/images/image_0.9098.png,output/output_selection/h_result/h_0.9098.txt,17662.0,0.14615385,0.13461538,0.10769231,0.01923076,0.00769231,0.00384615,0.0,0.0,0.03076923
0.9178,output/output_selection/fasta/selection_0.9178.fasta,-2.738467082992336,9.890406146443544e-05,273.0,output/output_selection/snps/snps_0.9178.fasta,output/output_selection/matrix/matrix_0.9178.txt,output/output_selection/ancestral_sequence/ancestral_0.9178.fasta,output/output_selection/images/image_0.9178.png,output/output_selection/h_result/h_0.9178.txt,20686.0,0.2014652,0.05128205,0.058608060000000003,0.04761905,0.003663,0.003663,0.0,0.0,0.0
0.9679,output/output_selection/fasta/selection_0.9679.fasta,-2.6862461506938637,9.590005110049872e-05,246.0,output/output_selection/snps/snps_0.9679.fasta,output/output_selection/matrix/matrix_0.9679.txt,output/output_selection/ancestral_sequence/ancestral_0.9679.fasta,output/output_selection/images/image_0.9679.png,output/output_selection/h_result/h_0.9679.txt,22598.0,0.20325203,0.07317073,0.1097561,0.03658536,0.00813008,0.0,0.0,0.0,0.0
0.971,output/output_selection/fasta/selection_0.971.fasta,-2.393122796943075,0.00021435139183961622,379.0,output/output_selection/snps/snps_0.971.fasta,output/output_selection/matrix/matrix_0.971.txt,output/output_selection/ancestral_sequence/ancestral_0.971.fasta,output/output_selection/images/image_0.971.png,output/output_selection/h_result/h_0.971.txt,16916.4,0.1530343,0.05277045,0.10290238,0.06332454000000001,0.01319261,0.0,0.0,0.0,0.15567281
0.9723,output/output_selection/fasta/selection_0.9723.fasta,-2.7019395798383727,0.00011028778601102837,287.0,output/output_selection/snps/snps_0.9723.fasta,output/output_selection/matrix/matrix_0.9723.txt,output/output_selection/ancestral_sequence/ancestral_0.9723.fasta,output/output_selection/images/image_0.9723.png,output/output_selection/h_result/h_0.9723.txt,20345.1,0.2369338,0.07317073,0.09059234,0.024390239999999997,0.01045296,0.00348432,0.0,0.0,0.0
0.9772,output/output_selection/fasta/selection_0.9772.fasta,-2.629829031223565,0.00010119090728284602,240.0,output/output_selection/snps/snps_0.9772.fasta,output/output_selection/matrix/matrix_0.9772.txt,output/output_selection/ancestral_sequence/ancestral_0.9772.fasta,output/output_selection/images/image_0.9772.png,output/output_selection/h_result/h_0.9772.txt,19341.7,0.20833333,0.11666667,0.0875,0.04999999,0.0125,0.0,0.0,0.0,0.0
0.983,output/output_selection/fasta/selection_0.983.fasta,-2.7103845748285385,0.00010889992110179868,287.0,output/output_selection/snps/snps_0.983.fasta,output/output_selection/matrix/matrix_0.983.txt,output/output_selection/ancestral_sequence/ancestral_0.983.fasta,output/output_selection/images/image_0.983.png,output/output_selection/h_result/h_0.983.txt,17348.5,0.18118467,0.09059233,0.08362369,0.02090592,0.01045296,0.00696864,0.0,0.0,0.0
0.986,output/output_selection/fasta/selection_0.986.fasta,-2.6685386081393982,9.543338910045232e-05,239.0,output/output_selection/snps/snps_0.986.fasta,output/output_selection/matrix/matrix_0.986.txt,output/output_selection/ancestral_sequence/ancestral_0.986.fasta,output/output_selection/images/image_0.986.png,output/output_selection/h_result/h_0.986.txt,19875.2,0.24267782,0.08786611,0.08368201,0.0502092,0.0,0.0,0.0,0.0,0.041841
0.0022,output/output_selection/fasta/selection_0.0022.fasta,-0.3541582926774153,0.0015522733661552288,897.0,output/output_selection/snps/snps_0.0022.fasta,output/output_selection/matrix/matrix_0.0022.txt,output/output_selection/ancestral_sequence/ancestral_0.0022.fasta,output/output_selection/images/image_0.0022.png,output/output_selection/h_result/h_0.0022.txt,7011.85,0.14715719,0.05462653,0.09364549,0.06465998,0.055741360000000004,0.11594202,0.12374582999999999,0.05574134,0.09476031
